   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
11-03-2019, 1.264, 5.264, 3.464, 2.864, 4.264, 3.264, 5.264, 5.064, 2.864, 4.964, 4.064, 7.264, 6.164, 5.064, 4.264, 5.464, 5.864, 5.564, 7.664, 7.664, 8.564, 7.164, 5.264, 6.364
12-03-2019, 6.441, 5.241, 7.241, 6.641, 5.341, 3.841, 5.441, 3.541, 3.641, 3.441, 4.141, 6.241, 4.341, 0.241, 1.841, 0.941, 3.141, 5.641, 3.541, 3.641, 5.341, 5.841, 6.641, 6.241
13-03-2019, 9.218, 6.418, 7.218, 6.218, 6.118, 7.618, 6.418, 7.418, 7.818, 4.618, 5.618, 6.418, 3.118, 6.918, 2.718, 6.318, 4.018, 5.618, 8.418, 8.618, 5.918, 6.518, 8.018, 6.818
14-03-2019, 6.895, 9.295, 5.295, 6.895, 5.095, 2.095, 3.395, 3.295, 5.595, 1.495, 5.895, 1.295, 1.795, 4.595, 4.395, 4.795, 3.795, 6.895, 7.795, 8.495, 7.395, 9.395, 8.695, 6.795
15-03-2019, 7.473, 4.473, 2.673, 3.373, 2.373, 6.273, 3.373, 2.173, 1.873, 2.173, 6.073, 3.473, 5.073, 2.373, 4.673, 3.773, 1.973, 3.873, 3.473, 4.373, 4.673, 1.973, 4.273, 4.073
16-03-2019, 4.250, 5.750, 6.850, 6.850, 6.450, 6.650, 7.150, 6.450, 4.950, 3.950, 3.650, 5.450, 2.950, 5.550, 5.250, 7.950, 8.050, 8.150, 7.050, 3.950, 4.350, 3.150, 3.450, 0.750
17-03-2019, 1.727, 3.127, 3.827, 3.227, 2.927, 2.527, 3.427, 3.227, 1.327, 2.527, 5.527, 1.527, 4.827, 4.427, 3.627, 6.327, 3.227, 2.927, 6.127, 5.127, 4.027, 5.127, 2.627, 4.727
18-03-2019, 5.105, 5.405, 5.205, 4.505, 4.605, 4.705, 4.405, 8.705, 7.905, 6.305, 8.605, 8.805, 7.105, 5.705, 5.605, 5.605, 5.605, 4.705, 5.805,13.305,14.505,13.905,17.105,17.905
19-03-2019,15.582,10.882,11.782, 9.482,11.082,12.282,11.282,11.082,10.582,10.182,12.582, 9.782, 4.482, 4.682, 7.282, 7.182, 8.482, 5.182, 8.282, 6.182, 9.182,10.382,11.782,11.082
20-03-2019,11.459,12.159,11.159,10.959, 8.559, 9.759, 7.859, 7.359, 8.659, 7.059, 6.359, 6.059, 6.059, 6.959, 8.559,15.159,12.859, 9.359, 7.959, 8.959, 9.959, 9.459, 8.859, 8.559
21-03-2019, 5.336, 6.236, 6.336, 8.036,11.236,10.136, 9.236,10.036, 7.836, 7.436, 5.036, 7.336, 8.136, 9.736,11.136, 9.836,10.036,12.636,13.136,12.836,14.536,14.036,16.636,18.036
22-03-2019,17.414,26.314,16.714,14.014,11.614,13.214,11.614,12.214,12.214,13.214,13.314,14.214,16.914,16.214,15.814,14.314,13.614,15.814,16.714,17.314,16.114,14.714,17.414,15.714
23-03-2019,11.391,15.691,16.891,16.991,19.691,19.391,20.491,16.391,15.091,11.191, 8.091, 7.491, 9.091, 9.891,10.491,10.091,11.391, 8.691, 6.691, 8.891,11.391,13.991,18.091,20.291
24-03-2019,13.168,15.268,12.768,12.268,15.068,18.968,17.668,20.868,22.168,13.868,13.268,12.968,13.468,11.368, 9.568,11.268,11.868, 8.668, 9.768, 8.068, 5.768, 4.668, 4.768, 5.468
25-03-2019, 6.645, 5.145, 2.445, 6.945, 6.745, 7.445, 9.345, 6.945, 7.145, 5.245, 3.745, 3.845, 7.845, 4.945, 9.545, 7.545,10.245, 9.445,11.245,11.045,12.145,16.545,15.145,30.545
